Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 46250050-València - Bulevard Sud
	
FECHA	HORA	SO2	NO	NO2	NOx	O3
		µg/m³	µg/m³	µg/m³	µg/m³	µg/m³
02/07/2024	20	3	4	7	12	103
02/07/2024	21	3	3	22	27	72
02/07/2024	22	3	3	7	12	92
02/07/2024	23	3	3	4	9	98
03/07/2024	00	3	3	4	9	94
03/07/2024	01	3	3	4	9	70
03/07/2024	02	3	3	6	11	46
03/07/2024	03	3	3	5	10	38
03/07/2024	04	3	3	16	21	17
03/07/2024	05	3	9	27	41	6
03/07/2024	06	3	21	30	62	5
03/07/2024	07	3	27	33	74	11
03/07/2024	08	3	14	25	46	21
03/07/2024	09	3	7	13	24	47
03/07/2024	10	3	6	12	20	70
03/07/2024	11	3	4	13	20	89
03/07/2024	12	3	5	11	18	80
03/07/2024	13	3	5	8	15	88
03/07/2024	14	3	4	8	14	96
03/07/2024	15	3	4	6	13	99
03/07/2024	16	3	5	16	24	84
03/07/2024	17	3	6	19	28	76
03/07/2024	18	3	4	12	18	91
03/07/2024	19	3	4	10	16	94
03/07/2024	20	3	4	8	13	89
03/07/2024	21	3	4	10	16	82
03/07/2024	22	3	3	9	15	68
03/07/2024	23	3	3	12	17	58
04/07/2024	00	3	3	25	30	23
04/07/2024	01	3	5	19	27	22
04/07/2024	02	3	3	24	30	14
04/07/2024	03	3	3	25	30	12
04/07/2024	04	3	3	27	31	11
04/07/2024	05	3	18	36	65	2
04/07/2024	06	4	38	42	100	1
04/07/2024	07	5	27	40	82	14
04/07/2024	08	5	13	30	49	35
04/07/2024	09	4	5	13	20	67
04/07/2024	10	3	4	6	12	77
04/07/2024	11	3	4	7	13	80
04/07/2024	12	3	4	6	12	84
04/07/2024	13	3	5	7	14	80
04/07/2024	14	3	5	8	15	89
04/07/2024	15	3	4	5	11	93
04/07/2024	16	3	4	8	15	85
04/07/2024	17	3	4	12	19	98
04/07/2024	18	3	4	8	14	81
04/07/2024	19	3	5	11	18	73
04/07/2024	20	3	4	7	13	78
04/07/2024	21	3	3	8	13	79
04/07/2024	22	3	3	5	10	82
04/07/2024	23	3	3	4	9	91
05/07/2024	00	3	3	4	9	86
05/07/2024	01	3	3	4	9	76
05/07/2024	02	3	3	4	9	63
05/07/2024	03	3	3	19	24	16
05/07/2024	04	3	3	16	21	20
05/07/2024	05	3	3	7	12	48
05/07/2024	06	3	19	30	59	20
05/07/2024	07	3	7	25	36	36
05/07/2024	08	3	4	9	15	61
05/07/2024	09	3	4	6	11	69
05/07/2024	10	3	4	7	13	68
05/07/2024	11	3	4	7	13	78
05/07/2024	12	3	5	9	16	72
05/07/2024	13	3	6	10	19	69
05/07/2024	14	3	7	13	25	57
05/07/2024	15	3	6	13	21	61
05/07/2024	16	3	6	13	23	62
05/07/2024	17	3	5	9	17	60
05/07/2024	18	3	10	31	46	43
05/07/2024	19	3	4	16	22	58
05/07/2024	20	3	4	7	12	76
05/07/2024	21	3	3	9	15	67
05/07/2024	22	3	3	20	26	55
05/07/2024	23	3	3	6	11	70
06/07/2024	00	3	3	18	23	51
06/07/2024	01	3	3	7	12	69
06/07/2024	02	3	3	4	9	71
06/07/2024	03	3	3	4	9	54
06/07/2024	04	3	3	9	14	23
06/07/2024	05	3	3	12	17	25
06/07/2024	06	3	3	16	21	17
06/07/2024	07	3	3	6	11	41
06/07/2024	08	3	3	4	9	58
06/07/2024	09	3	4	4	9	70
06/07/2024	10	3	4	4	10	76
06/07/2024	11	3	6	10	19	73
06/07/2024	12	3	5	7	15	72
06/07/2024	13	3	4	6	12	91
06/07/2024	14	3	4	4	10	79
06/07/2024	15	3	4	4	10	82
06/07/2024	16	3	4	4	10	82
06/07/2024	17	3	4	4	10	83
06/07/2024	18	3	4	4	9	79
06/07/2024	19	3	4	4	9	77
06/07/2024	20	3	4	4	9	74
06/07/2024	21	3	3	4	9	73
06/07/2024	22	3	3	4	10	69
06/07/2024	23	3	3	4	9	63
07/07/2024	00	3	3	4	9	80
07/07/2024	01	3	3	4	9	71
07/07/2024	02	3	3	4	9	67
07/07/2024	03	3	3	4	9	56
07/07/2024	04	3	3	4	9	57
07/07/2024	05	3	3	4	9	48
07/07/2024	06	4	3	4	9	45
07/07/2024	07	3	3	4	9	45
07/07/2024	08	3	3	4	9	42
07/07/2024	09	3	3	4	9	46
07/07/2024	10	3	3	4	9	57
07/07/2024	11	3	4	4	9	61
07/07/2024	12	3	4	4	9	62
07/07/2024	13	3	4	4	9	66
07/07/2024	14	3	4	4	10	67
07/07/2024	15	3	4	4	10	71
07/07/2024	16	3	4	4	10	70
07/07/2024	17	3	4	4	10	66
07/07/2024	18	3	4	4	10	74
07/07/2024	19	3	4	4	9	72
07/07/2024	20	3	4	7	12	62
07/07/2024	21	3	3	6	11	64
07/07/2024	22	3	3	4	9	77
07/07/2024	23	3	3	4	9	79
08/07/2024	00	3	3	4	9	81
08/07/2024	01	3	3	4	9	71
08/07/2024	02	3	3	4	9	69
08/07/2024	03	3	3	4	9	66
08/07/2024	04	3	3	4	9	62
08/07/2024	05	3	3	4	10	62
08/07/2024	06	3	4	13	19	48
08/07/2024	07	3	3	12	17	52
08/07/2024	08	3	3	7	13	59
08/07/2024	09	3	3	4	10	65
08/07/2024	10	3	4	7	13	64
08/07/2024	11	3	6	10	19	56
08/07/2024	12	3	5	5	13	63
08/07/2024	13	3	4	5	12	65
08/07/2024	14	3	4	5	12	68
08/07/2024	15	3	4	6	12	66
08/07/2024	16	3	4	5	11	72
08/07/2024	17	3	5	6	12	72
08/07/2024	18	3	4	5	11	72
08/07/2024	19	3	4	6	12	62
08/07/2024	20	3	4	8	13	55
08/07/2024	21	3	4	5	11	59
08/07/2024	22	3	3	4	9	64
08/07/2024	23	3	3	4	9	60
09/07/2024	00	3	3	4	9	58
09/07/2024	01	3	3	4	9	58
09/07/2024	02	3	3	4	9	62
09/07/2024	03	3	3	4	9	62
09/07/2024	04	3	3	4	9	53
09/07/2024	05	3	3	25	31	11
09/07/2024	06	3	9	29	43	7
09/07/2024	07	3	5	15	24	30
09/07/2024	08	3	4	6	12	46
09/07/2024	09	3	4	6	12	49
09/07/2024	10	3	5	13	22	46
09/07/2024	11	3	8	14	26	55
09/07/2024	12	3	6	13	21	65
09/07/2024	13	3	6	10	18	64
09/07/2024	14	3	7	13	24	60
09/07/2024	15	3	5	9	16	64
09/07/2024	16	3	4	8	15	66
09/07/2024	17	3	4	7	13	68
09/07/2024	18	3	5	17	24	58
09/07/2024	19	3	4	14	20	62
09/07/2024	20	3	4	6	11	69
09/07/2024	21	3	4	4	9	71
09/07/2024	22	3	3	4	9	74
09/07/2024	23	3	3	4	9	70
10/07/2024	00	3	3	4	9	67
10/07/2024	01	3	3	4	9	69
10/07/2024	02	3	3	4	9	53
10/07/2024	03	3	3	14	19	16
10/07/2024	04	3	3	16	22	7
10/07/2024	05	3	5	25	33	3
10/07/2024	06	3	11	20	37	4
10/07/2024	07	3	18	22	48	11
10/07/2024	08	3	5	10	17	42
10/07/2024	09	3	4	9	15	59
10/07/2024	10	3	7	15	26	56
10/07/2024	11	3	5	14	22	74
10/07/2024	12	3	6	17	26	76
10/07/2024	13	3	8	16	29	59
10/07/2024	14	3	7	12	23	62
10/07/2024	15	3	5	7	14	76
10/07/2024	16	3	5	11	18	76
10/07/2024	17	3	4	7	14	83
10/07/2024	18	3	4	12	19	77
10/07/2024	19	3	4	11	18	82
10/07/2024	20	3	4	12	18	75
10/07/2024	21	3	4	9	14	74
10/07/2024	22	3	4	12	18	68
10/07/2024	23	3	4	11	16	81
11/07/2024	00	3	3	4	9	80
11/07/2024	01	3	3	4	9	70
11/07/2024	02	3	3	4	9	49
11/07/2024	03	3	3	5	10	49
11/07/2024	04	3	3	17	22	29
11/07/2024	05	3	5	22	30	15
11/07/2024	06	3	47	33	104	2
11/07/2024	07	3	16	22	46	36
11/07/2024	08	3	5	13	20	45
11/07/2024	09	3	5	8	14	53
11/07/2024	10	3	4	5	12	64
11/07/2024	11	3	4	5	11	66
11/07/2024	12	3	4	5	12	66
11/07/2024	13	3	5	7	14	65
11/07/2024	14	3	8	16	28	57
11/07/2024	15	3	6	11	19	64
11/07/2024	16	3	5	11	19	64
11/07/2024	17	3	5	12	20	54
11/07/2024	18	3	5	6	13	57
11/07/2024	19	3	4	6	13	55
11/07/2024	20	3	4	4	10	56
11/07/2024	21	3	4	4	9	56
11/07/2024	22	3	3	4	9	55
11/07/2024	23	3	3	4	9	55
12/07/2024	00	3	3	4	9	53
12/07/2024	01	3	3	4	9	45
12/07/2024	02	3	3	4	9	34
12/07/2024	03	3	3	5	11	27
12/07/2024	04	3	3	7	12	30
12/07/2024	05	3	3	8	13	27
12/07/2024	06	3	7	16	27	27
12/07/2024	07	3	7	13	24	30
12/07/2024	08	3	5	8	16	37
12/07/2024	09	3	4	5	12	44
12/07/2024	10	3	5	6	13	55
12/07/2024	11	3	5	6	13	56
12/07/2024	12	3	5	7	15	56
12/07/2024	13	3	6	8	16	57
12/07/2024	14	3	6	8	17	57
12/07/2024	15	3	5	6	13	60
12/07/2024	16	3	5	8	15	59
12/07/2024	17	3	5	9	17	59
12/07/2024	18	3	4	6	13	66
12/07/2024	19	3	5	21	29	43
12/07/2024	20	3	4	15	21	48
12/07/2024	21	3	4	6	12	66
12/07/2024	22	3	4	4	9	68
12/07/2024	23	3	3	4	9	69
13/07/2024	00	3	3	4	9	64
13/07/2024	01	3	3	4	9	62
13/07/2024	02	3	3	4	9	68
13/07/2024	03	3	3	4	9	67
13/07/2024	04	3	3	4	9	62
13/07/2024	05	3	3	4	9	61
13/07/2024	06	3	3	4	9	59
13/07/2024	07	3	3	5	10	54
13/07/2024	08	3	4	5	11	52
13/07/2024	09	3	3	4	9	57
13/07/2024	10	3	3	4	9	66
13/07/2024	11	3	4	4	9	67
13/07/2024	12	3	4	4	10	67
13/07/2024	13	3	4	5	11	69
13/07/2024	14	3	4	4	10	67
13/07/2024	15	3	4	4	10	68
13/07/2024	16	3	4	5	11	68
13/07/2024	17	3	4	5	10	71
13/07/2024	18	3	4	7	12	67
13/07/2024	19	3	4	5	11	68
13/07/2024	20	3	4	5	11	65
13/07/2024	21	3	4	8	14	59
13/07/2024	22	3	3	4	9	64
13/07/2024	23	3	3	5	11	58
14/07/2024	00	3	3	6	11	55
14/07/2024	01	3	3	4	9	62
14/07/2024	02	3	3	4	9	66
14/07/2024	03	3	3	4	9	66
14/07/2024	04	3	3	4	9	63
14/07/2024	05	3	3	5	10	47
14/07/2024	06	3	3	4	9	46
14/07/2024	07	3	3	7	12	47
14/07/2024	08	3	4	8	14	47
14/07/2024	09	3	4	4	9	60
14/07/2024	10	3	4	4	10	64
14/07/2024	11	3	4	5	11	62
14/07/2024	12	3	4	5	12	64
14/07/2024	13	3	4	4	11	64
14/07/2024	14	3	4	4	11	67
14/07/2024	15	3	4	4	11	67
14/07/2024	16	3	4	4	11	67
14/07/2024	17	3	4	5	12	64
14/07/2024	18	3	5	13	20	52
14/07/2024	19	3	4	7	14	59
14/07/2024	20	3	4	5	11	55
14/07/2024	21	3	4	4	9	62
14/07/2024	22	3	4	4	9	66
14/07/2024	23	3	4	4	9	64
15/07/2024	00	3	4	5	10	61
15/07/2024	01	3	3	5	10	52
15/07/2024	02	3	3	4	9	48
15/07/2024	03	3	3	4	9	45
15/07/2024	04	3	3	11	16	24
15/07/2024	05	3	3	14	19	20
15/07/2024	06	3	3	7	12	35
15/07/2024	07	3	4	12	19	30
15/07/2024	08	3	5	9	16	35
15/07/2024	09	3	4	5	10	44
15/07/2024	10	3	6	17	26	57
15/07/2024	11	3	6	14	23	65
15/07/2024	12	3	5	10	18	77
15/07/2024	13	3	5	5	13	77
15/07/2024	14	3	4	5	12	75
15/07/2024	15	3	5	8	16	76
15/07/2024	18	3	5	16	24	91
15/07/2024	19	3	5	21	29	78
15/07/2024	20	3	4	7	14	85
15/07/2024	21	3	4	4	10	85
15/07/2024	22	3	4	4	9	89
15/07/2024	23	3	4	4	9	86
16/07/2024	00	3	4	4	9	74
16/07/2024	01	3	4	5	10	65
16/07/2024	02	3	4	11	16	45
16/07/2024	03	3	4	10	15	37
16/07/2024	04	3	3	9	14	34
16/07/2024	05	3	4	9	15	47
16/07/2024	06	3	5	21	29	34
16/07/2024	07	3	4	12	19	54
16/07/2024	08	3	4	8	14	57
16/07/2024	09	3	4	5	11	64
16/07/2024	10	3	4	5	12	69
16/07/2024	11	3	4	5	11	70
16/07/2024	12	3	5	7	15	66
16/07/2024	13	3	5	6	13	69
16/07/2024	14	3	5	6	13	64
16/07/2024	15	3	7	7	19	63
16/07/2024	16	3	5	6	13	68
16/07/2024	17	3	5	8	15	60
16/07/2024	18	3	4	6	13	64
16/07/2024	19	3	4	5	11	66
16/07/2024	20	3	4	6	12	68
16/07/2024	21	3	4	4	9	73
16/07/2024	22	3	4	4	9	74
16/07/2024	23	3	4	4	9	74
17/07/2024	00	3	4	4	9	75
17/07/2024	01	3	4	4	9	77
17/07/2024	02	3	3	4	9	78
17/07/2024	03	3	3	4	9	77
17/07/2024	04	3	3	4	9	75
17/07/2024	05	3	3	4	9	71
17/07/2024	06	3	3	6	11	63
17/07/2024	07	3	4	10	16	55
17/07/2024	08	3	4	5	11	60
17/07/2024	09	3	5	5	13	64
17/07/2024	10	3	4	5	11	64
17/07/2024	11	3	4	5	11	59
17/07/2024	12	3	4	5	12	63
17/07/2024	13	3	5	6	13	67
17/07/2024	14	3	5	6	13	67
17/07/2024	15	3	4	7	13	67
17/07/2024	16	3	5	9	17	66
17/07/2024	17	3	4	9	16	67
17/07/2024	18	3	5	15	22	59
17/07/2024	19	3	5	19	26	51
17/07/2024	20	3	4	20	26	53
17/07/2024	21	3	4	11	16	65
17/07/2024	22	3	4	4	9	72
17/07/2024	23	3	3	4	9	72
18/07/2024	00	3	3	4	9	68
18/07/2024	01	3	3	4	9	70
18/07/2024	02	3	3	5	10	50
18/07/2024	03	3	3	9	14	27
18/07/2024	04	3	3	15	20	16
18/07/2024	05	3	4	27	33	4
18/07/2024	06	3	24	36	73	1
18/07/2024	07	3	21	30	62	6
18/07/2024	08	3	5	8	14	40
18/07/2024	09	3	4	6	11	59
18/07/2024	10	3	4	6	12	69
18/07/2024	11	3	4	6	13	70
18/07/2024	12	3	4	7	13	71
18/07/2024	13	3	5	10	18	68
18/07/2024	14	3	6	12	20	69
18/07/2024	15	3	5	13	21	66
18/07/2024	16	3	5	12	20	67
18/07/2024	17	3	5	11	18	73
18/07/2024	18	3	4	11	18	74
18/07/2024	19	3	7	9	19	79
18/07/2024	20	3	4	6	12	76
18/07/2024	21	3	4	5	11	80
18/07/2024	22	3	4	4	9	79
18/07/2024	23	3	4	4	9	85
19/07/2024	00	3	4	4	9	81
19/07/2024	01	3	4	4	9	71
19/07/2024	02	3	4	5	10	62
19/07/2024	03	3	4	6	12	44
19/07/2024	04	3	3	9	14	32
19/07/2024	07	3	25	33	71	16
19/07/2024	08	3	22	35	69	20
19/07/2024	09	3	10	20	35	34
19/07/2024	10	3	3	6	11	64
19/07/2024	11	3	4	8	14	72
19/07/2024	12	3	7	23	34	65
19/07/2024	13	3	5	13	21	77
19/07/2024	14	3	6	15	24	67
19/07/2024	15	3	6	13	22	71
19/07/2024	16	3	5	8	16	78
19/07/2024	17	3	4	12	19	76
19/07/2024	18	3	4	11	18	80
19/07/2024	19	3	4	11	17	80
19/07/2024	20	3	4	8	14	83
19/07/2024	21	3	3	6	11	89
19/07/2024	22	3	3	5	9	86
19/07/2024	23	3	3	12	17	79
20/07/2024	00	3	3	13	18	60
20/07/2024	01	3	5	35	42	4
20/07/2024	02	3	21	36	69	1
20/07/2024	03	4	26	34	73	1
20/07/2024	04	4	33	32	82	1
20/07/2024	05	3	17	29	55	1
20/07/2024	06	4	24	33	69	1
20/07/2024	07	4	18	32	60	5
20/07/2024	08	4	7	14	24	32
20/07/2024	09	3	4	10	16	56
20/07/2024	10	3	4	6	12	76
20/07/2024	11	3	4	9	14	92
20/07/2024	12	3	4	10	16	99
20/07/2024	13	3	6	22	31	87
20/07/2024	14	3	4	9	17	88
20/07/2024	15	3	5	9	16	85
20/07/2024	16	3	5	13	20	79
20/07/2024	17	3	5	12	19	86
20/07/2024	18	3	5	8	16	90
20/07/2024	19	3	5	10	17	88
20/07/2024	20	3	4	9	15	92
20/07/2024	21	3	4	4	10	101
20/07/2024	22	3	3	4	9	
20/07/2024	23	3	3	5	10	
21/07/2024	00	3	3	10	14	81
21/07/2024	01	3	3	11	16	77
21/07/2024	02	3	3	7	12	76
21/07/2024	03	3	3	7	11	84
21/07/2024	04	3	3	11	15	47
21/07/2024	05	3	4	22	27	1
21/07/2024	06	3	3	21	26	5
21/07/2024	07	3	8	23	35	29
21/07/2024	08	4	4	10	16	90
21/07/2024	09	4	4	6	12	58
21/07/2024	10	3	4	4	10	53
21/07/2024	11	3	4	4	10	54
21/07/2024	12	3	4	4	10	51
21/07/2024	13	3	4	4	11	56
21/07/2024	14	3	4	4	10	60
21/07/2024	15	3	4	4	10	60
21/07/2024	16	3	4	4	10	68
21/07/2024	17	3	4	6	12	74
21/07/2024	18	3	4	9	15	88
21/07/2024	19	3	4	6	11	87
21/07/2024	20	3	3	7	12	80
21/07/2024	21	3	3	4	9	90
21/07/2024	22	3	3	5	10	81
21/07/2024	23	3	3	4	9	92
22/07/2024	00	3	3	4	8	93
22/07/2024	01	3	3	4	8	84
22/07/2024	02	3	3	4	8	81
22/07/2024	03	3	3	16	21	41
22/07/2024	04	3	4	21	26	17
22/07/2024	05	3	8	30	42	5
22/07/2024	06	3	29	37	81	5
22/07/2024	07	3	27	33	74	9
22/07/2024	08	3	7	17	28	35
22/07/2024	09	4	5	12	20	49
22/07/2024	10	3	5	10	17	58
22/07/2024	11	3	5	8	17	67
22/07/2024	12	3	4	5	11	72
22/07/2024	13	3	4	5	11	69
22/07/2024	14	3	4	5	11	77
22/07/2024	15	3	4	5	11	84
22/07/2024	16	3	4	8	14	72
22/07/2024	17	3	6	17	25	59
22/07/2024	18	3	5	12	19	64
22/07/2024	19	3	4	19	25	57
22/07/2024	20	3	3	12	17	69
22/07/2024	21	3	3	7	12	74
22/07/2024	22	3	3	4	9	78
22/07/2024	23	3	3	4	9	77
23/07/2024	00	3	3	4	9	70
23/07/2024	01	3	3	16	21	32
23/07/2024	02	3	3	14	18	19
23/07/2024	03	3	3	12	17	25
23/07/2024	04	3	3	20	25	13
23/07/2024	05	3	3	21	26	10
23/07/2024	06	3	7	38	49	4
23/07/2024	07	3	12	32	51	14
23/07/2024	08	3	7	18	29	37
23/07/2024	09	3	5	13	20	61
23/07/2024	10	3	4	7	12	81
23/07/2024	11	3	5	8	15	78
23/07/2024	12	3	4	8	14	82
23/07/2024	13	3	4	6	12	77
23/07/2024	14	3	5	11	18	82
23/07/2024	15	3	4	7	13	79
23/07/2024	16	3	6	17	27	68
23/07/2024	17	3	9	28	42	53
23/07/2024	18	3	6	23	33	61
23/07/2024	19	3	5	20	28	58
23/07/2024	20	3	4	5	11	70
23/07/2024	21	3	4	7	12	69
23/07/2024	22	3	3	5	10	72
23/07/2024	23	3	3	11	16	61
24/07/2024	00	3	3	8	13	58
24/07/2024	01	4	3	10	15	38
24/07/2024	02	3	3	11	15	40
24/07/2024	03	3	3	12	16	27
24/07/2024	04	3	3	19	23	11
24/07/2024	05	3	23	32	68	2
24/07/2024	06	3	18	31	58	19
24/07/2024	07	3	7	20	30	41
24/07/2024	08	3	4	10	16	49
24/07/2024	09	4	4	8	14	47
24/07/2024	10	4	5	8	15	60
24/07/2024	11	3	4	8	15	64
24/07/2024	12	3	4	8	14	73
24/07/2024	13	3	5	10	18	76
24/07/2024	14	3	6	15	24	64
24/07/2024	15	3	5	12	20	73
24/07/2024	16	3	7	17	27	63
24/07/2024	17	3	6	16	25	66
24/07/2024	18	3	5	11	18	68
24/07/2024	19	3	4	5	11	75
24/07/2024	20	3	4	4	10	79
24/07/2024	21	3	3	4	9	84
24/07/2024	22	3	3	4	9	85
24/07/2024	23	3	3	4	9	81
25/07/2024	00	3	3	4	9	79
25/07/2024	01	3	3	5	10	78
25/07/2024	02	3	3	4	9	74
25/07/2024	03	3	3	4	9	70
25/07/2024	04	3	3	4	8	62
25/07/2024	05	4	11	20	37	34
25/07/2024	06	3	18	34	61	2
25/07/2024	07	3	12	30	48	13
25/07/2024	08	3	7	22	32	34
25/07/2024	09	3	3	5	10	67
25/07/2024	10	3	3	5	11	70
25/07/2024	11	3	3	4	9	71
25/07/2024	12	3	4	4	10	73
25/07/2024	13	3	4	5	11	88
25/07/2024	14	3	4	5	11	89
25/07/2024	15	3	4	9	15	81
25/07/2024	16	3	5	10	18	82
25/07/2024	17	3	4	8	14	74
25/07/2024	18	3	4	5	10	80
25/07/2024	19	3	3	5	10	86
25/07/2024	20	3	3	7	12	88
25/07/2024	21	3	3	6	11	68
25/07/2024	22	3	3	4	9	78
25/07/2024	23	3	3	4	8	75
26/07/2024	00	3	3	4	9	71
26/07/2024	01	3	3	4	9	77
26/07/2024	02	3	3	4	8	75
26/07/2024	03	3	3	4	9	80
26/07/2024	04	3	3	5	9	62
26/07/2024	05	3	4	9	15	60
26/07/2024	06	3	4	15	21	42
26/07/2024	07	3	4	16	23	36
26/07/2024	08	3	3	7	12	51
26/07/2024	09	3	4	8	14	54
26/07/2024	10	3	5	11	18	56
26/07/2024	11	3	6	10	19	61
26/07/2024	12	3	5	9	17	60
26/07/2024	13	3	5	8	16	75
26/07/2024	14	3	5	7	15	67
26/07/2024	15	3	5	7	14	61
26/07/2024	16	3	5	10	18	72
26/07/2024	17	3	4	11	18	68
26/07/2024	18	3	5	14	22	61
26/07/2024	19	3	5	11	18	61
26/07/2024	20	3	4	9	15	77
26/07/2024	21	3	3	11	16	79
26/07/2024	22	3	3	13	18	78
26/07/2024	23	3	3	9	14	77
27/07/2024	00	3	3	4	9	79
27/07/2024	01	3	3	4	9	58
27/07/2024	02	3	3	4	9	38
27/07/2024	03	3	3	5	10	33
27/07/2024	04	3	3	7	12	25
27/07/2024	05	3	3	9	14	17
27/07/2024	06	3	5	19	26	5
27/07/2024	07	3	5	16	24	15
27/07/2024	08	3	5	11	19	26
27/07/2024	09	3	3	4	9	54
27/07/2024	10	3	5	15	23	53
27/07/2024	11	5	9	23	37	50
27/07/2024	12	3	4	9	15	76
27/07/2024	13	3	4	5	11	82
27/07/2024	14	3	4	4	10	84
27/07/2024	15	3	4	5	11	77
27/07/2024	16	3	4	8	15	80
27/07/2024	17	3	4	7	13	80
27/07/2024	18	3	4	6	12	87
27/07/2024	19	3	4	6	12	86
27/07/2024	20	3	4	6	11	84
27/07/2024	21	3	3	5	10	97
27/07/2024	22	3	3	6	11	102
27/07/2024	23	3	3	4	9	108
28/07/2024	00	3	3	4	9	100
28/07/2024	01	3	3	5	9	69
28/07/2024	02	3	3	5	10	57
28/07/2024	03	3	3	4	9	44
28/07/2024	04	3	3	4	9	37
28/07/2024	05	3	3	8	12	27
28/07/2024	06	3	3	9	14	30
28/07/2024	07	3	3	4	9	37
28/07/2024	08	3	4	5	12	54
28/07/2024	09	3	3	4	9	73
28/07/2024	10	3	3	4	9	75
28/07/2024	11	3	4	4	9	74
28/07/2024	12	3	4	4	10	70
28/07/2024	13	3	4	5	11	69
28/07/2024	14	3	4	4	10	74
28/07/2024	15	3	4	4	10	67
28/07/2024	16	3	4	4	10	72
28/07/2024	17	3	4	4	10	76
28/07/2024	18	3	4	4	10	73
28/07/2024	19	3	4	5	10	81
28/07/2024	20	3	3	4	9	82
28/07/2024	21	3	3	4	9	80
28/07/2024	22	3	3	4	9	80
28/07/2024	23	3	3	4	9	73
29/07/2024	00	3	3	4	9	66
29/07/2024	01	3	3	4	9	57
29/07/2024	02	3	3	4	9	33
29/07/2024	03	3	3	8	13	15
29/07/2024	04	3	3	8	13	19
29/07/2024	05	3	4	18	25	12
29/07/2024	06	3	20	30	60	2
29/07/2024	07	3	46	31	102	2
29/07/2024	08	3	14	26	46	23
29/07/2024	09	3	5	10	18	41
29/07/2024	10	3	4	8	13	59
29/07/2024	11	3	4	8	14	73
29/07/2024	12	3	4	8	14	67
29/07/2024	13	3	7	18	28	60
29/07/2024	14	3	6	14	23	65
29/07/2024	15	3	5	11	19	62
29/07/2024	16	3	6	15	25	57
29/07/2024	17	3	6	17	27	50
29/07/2024	18	3	5	14	22	61
29/07/2024	19	3	4	9	15	66
29/07/2024	20	3	4	11	17	61
29/07/2024	21	3	3	9	14	65
29/07/2024	22	3	3	8	13	71
29/07/2024	23	3	3	5	10	63
30/07/2024	00	3	3	16	21	26
30/07/2024	01	3	3	25	30	6
30/07/2024	02	3	3	15	20	19
30/07/2024	03	3	3	14	19	18
30/07/2024	04	3	3	15	20	18
30/07/2024	05	3	3	31	37	4
30/07/2024	06	3	13	37	57	3
30/07/2024	07	3	25	48	86	5
30/07/2024	08	4	18	41	69	17
30/07/2024	09	3	8	27	39	43
30/07/2024	10	3	5	28	36	54
30/07/2024	11	3	4	14	20	79
30/07/2024	12	3	4	10	17	79
30/07/2024	13	4	5	11	18	74
30/07/2024	14	3	5	7	14	75
30/07/2024	15	3	5	13	20	69
30/07/2024	16	3	5	10	18	76
30/07/2024	17	3	5	16	24	79
30/07/2024	18	3	5	23	30	74
30/07/2024	19	3	5	31	39	57
30/07/2024	20	3	4	20	26	73
30/07/2024	21	3	4	15	21	84
30/07/2024	22	3	4	26	31	60
30/07/2024	23	3	3	24	30	40
31/07/2024	00	3	3	31	37	8
31/07/2024	01	3	5	34	41	1
31/07/2024	02	3	16	39	64	1
31/07/2024	03	3	11	36	52	1
31/07/2024	04	3	6	26	35	11
31/07/2024	05	3	16	42	67	1
31/07/2024	06	3	37	50	107	1
31/07/2024	07	4	42	50	113	2
31/07/2024	08	4	21	40	72	22
31/07/2024	09	3	6	20	28	56
31/07/2024	10	3	7	29	40	62
31/07/2024	11	3	17	48	74	46
31/07/2024	12	3	12	30	48	59
31/07/2024	13	3	5	8	15	84
31/07/2024	14	3	5	11	18	82
31/07/2024	15	3	5	12	20	87
31/07/2024	16	3	5	16	23	86
31/07/2024	17	3	5	9	16	88
31/07/2024	18	3	5	8	16	83
31/07/2024	19	3	4	7	13	84
31/07/2024	20	3	4	5	11	88
31/07/2024	21	3	4	5	11	102
31/07/2024	22	3	3	6	11	114
31/07/2024	23	3	3	4	9	110
01/08/2024	00	3	3	5	10	75
01/08/2024	01	3	3	8	13	53
01/08/2024	02	3	3	13	18	26
01/08/2024	03	3	3	15	20	15
01/08/2024	04	3	6	26	36	6
01/08/2024	05	3	12	31	49	2
01/08/2024	06	3	25	31	69	21
01/08/2024	07	3	6	26	36	62
01/08/2024	08	3	5	12	20	94
01/08/2024	09	3	3	6	11	70
01/08/2024	10	3	4	6	12	74
01/08/2024	11	3	4	9	15	68
01/08/2024	12	3	5	10	16	78
01/08/2024	13	3	5	11	19	79
01/08/2024	14	3	5	14	22	75
01/08/2024	15	3	6	13	22	70
01/08/2024	16	3	5	10	17	71
01/08/2024	17	3	5	8	16	73
01/08/2024	18	3	5	17	24	67
01/08/2024	19	3	4	21	28	59
01/08/2024	20	3	4	24	30	60
01/08/2024	21	3	4	24	30	74
01/08/2024	22	3	3	17	22	67
01/08/2024	23	3	3	19	24	52
02/08/2024	00	3	3	15	20	70
02/08/2024	01	3	3	6	11	131
02/08/2024	02	3	3	4	9	124
02/08/2024	03	3	3	4	9	100
02/08/2024	04	3	4	21	27	8
02/08/2024	05	3	17	37	63	1
02/08/2024	06	3	14	38	58	2
02/08/2024	07	3	7	28	39	21
02/08/2024	08	3	4	15	21	53
02/08/2024	09	3	3	7	12	69
02/08/2024	11	3	4	6	13	83
