Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 46250047-València - Av. França
	
FECHA	HORA	PM2.5	SO2	CO	NO	NO2	PM10	Veloc.	Direc.	NOx	O3
		µg/m³	µg/m³	mg/m³	µg/m³	µg/m³	µg/m³	m/s	grados	µg/m³	µg/m³
02/06/2024	20	3	3	0,3	6	17	4	2,7	142	26	56
02/06/2024	21	3	3	0,3	4	9	3	1,1	153	15	70
02/06/2024	22	2	3	0,3	4	5	3	0,5	118	11	81
02/06/2024	23	3	3	0,3	4	6	3	0,1	78	11	74
03/06/2024	00	2	3	0,3	4	5	4	0,2	80	11	86
03/06/2024	01	3	3	0,3	3	5	4	0,2	29	10	65
03/06/2024	02	3	3	0,2	3	5	4	0,2	36	10	67
03/06/2024	03	2	3	0,2	3	5	3	0,2	47	10	81
03/06/2024	04	3	3	0,3	4	5	4	0,4	24	11	70
03/06/2024	05	4	3	0,3	3	8	5	0,3	5	14	51
03/06/2024	08	4	3	0,2	7	32	6	1,2	45	42	60
03/06/2024	09	3	3	0,1	6	29	4	0,8	63	38	62
03/06/2024	10	5	3	0,1	9	36	7	3,7	103	50	57
03/06/2024	11	5	3	0,1	6	25	6	5,1	113	34	80
03/06/2024	12	3	3	0,1	7	29	4	6,2	120	39	74
03/06/2024	13	2	3	0,1	6	24	4	4,5	130	33	79
03/06/2024	14	3	3	0,1	6	29	4	5,9	126	38	68
03/06/2024	15	2	3	0,1	6	23	6	6,4	132	32	78
03/06/2024	16	3	3	0,1	5	22	7	7,5	118	30	75
03/06/2024	17	3	3	0,2	5	28	8	5,4	132	36	69
03/06/2024	18	3	3	0,2	5	27	4	3,5	94	34	68
03/06/2024	19	3	3	0,2	6	46	6	2,3	120	54	52
03/06/2024	20	2	3	0,2	4	27	3	1,8	77	33	66
03/06/2024	21	3	3	0,2	4	19	4	1,9	44	26	75
03/06/2024	22	2	3	0,2	4	19	4	2,2	41	26	74
03/06/2024	23	2	3	0,2	4	17	3	1,7	67	24	80
04/06/2024	00	2	3	0,2	4	16	2	0,3	111	22	79
04/06/2024	01	2	3	0,2	4	17	2	0,4	283	24	77
04/06/2024	02	3	3	0,3	4	19	4	0,4	335	25	62
04/06/2024	03	4	3	0,3	5	21	6	0,6	265	28	55
04/06/2024	04	7	3	0,3	5	34	11	0,8	232	42	27
04/06/2024	05	7	3	0,3	5	39	9	0,2	15	46	20
04/06/2024	06	6	3	0,3	7	44	10	0,1	38	55	18
04/06/2024	07	6	3	0,3	10	43	10	0,1	66	58	29
04/06/2024	08	5	3	0,3	12	46	11	0,4	124	64	33
04/06/2024	09	4	3	0,2	13	46	8	1,7	92	67	36
04/06/2024	10	3	3	0,1	5	25	6	3,4	92	33	61
04/06/2024	11	3	3	0,1	3	20	4	3,8	103	25	70
04/06/2024	12	2	3	0,1	2	14	3	6,6	109	17	89
04/06/2024	13	2	3	0,1	2	13	3	8	115	16	83
04/06/2024	14	2	3	0,1	2	12	8	5,9	119	16	74
04/06/2024	15	2	3	0,1	2	21	4	2,5	97	24	69
04/06/2024	16	3	3	0,2	3	23	6	3,2	114	27	67
04/06/2024	17	3	3	0,1	6	33	8	3,1	109	41	52
04/06/2024	18	3	3	0,1	4	29	7	0,7	144	35	55
04/06/2024	19	2	3	0,1	2	30	5	1,3	77	34	52
04/06/2024	20	2	3	0,2	2	12	4	2,3	45	15	67
04/06/2024	21	2	3	0,2	2	9	3	3,3	47	12	72
04/06/2024	22	2	3	0,2	2	8	2	3,7	48	10	76
04/06/2024	23	2	3	0,2	2	5	2	3	44	7	74
05/06/2024	00	2	3	0,2	2	5	3	1,8	39	7	67
05/06/2024	01	2	3	0,2	2	6	3	1,7	43	9	62
05/06/2024	02	2	3	0,2	2	6	3	1,4	40	8	65
05/06/2024	03	3	3	0,2	2	6	4	0,4	358	8	58
05/06/2024	04	4	3	0,3	2	9	5	0,3	313	12	45
05/06/2024	05	6	3	0,3	2	19	7	0,3	204	22	30
05/06/2024	06	7	3	0,3	5	37	8	0,3	285	44	18
05/06/2024	07	5	3	0,2	4	26	6	0,6	231	32	44
05/06/2024	08	4	3	0,1	4	21	10	0,3	190	27	48
05/06/2024	09	4	3	0,1	7	27	9	0,7	156	38	53
05/06/2024	10	4	3	0,1	5	18	6	4,6	112	26	66
05/06/2024	11	5	3	0,1	4	21	6	4,8	111	27	64
05/06/2024	12	4	3	0,1	3	11	5	6,2	108	15	81
05/06/2024	13	2	3	0,1	2	7	3	4,9	112	9	91
05/06/2024	14	2	3	0,1	1	5	3	6,4	110	7	85
05/06/2024	15	2	3	0,1	2	4	4	5,7	91	7	82
05/06/2024	16	3	3	0,1	2	3	5	4,4	80	5	77
05/06/2024	17	2	3	0,1	2	6	4	4,8	60	9	79
05/06/2024	18	2	3	0,1	2	6	4	5,2	58	9	77
05/06/2024	19	3	3	0,1	2	8	5	4,8	53	10	77
05/06/2024	20	3	3	0,1	1	7	6	5,2	51	9	80
05/06/2024	21	3	3	0,1	1	5	4	4,8	50	7	84
05/06/2024	22	4	3	0,1	2	2	4	3,8	51	5	87
05/06/2024	23	4	3	0,1	2	1	4	2,8	52	4	87
06/06/2024	00	3	3	0,1	2	1	4	1,5	46	4	85
06/06/2024	01	3	3	0,1	2	3	4	0,4	30	5	76
06/06/2024	02	4	3	0,2	2	5	4	0,3	14	8	71
06/06/2024	03	4	3	0,2	2	6	4	0,5	339	8	68
06/06/2024	04	4	3	0,2	2	7	5	0,5	345	10	60
06/06/2024	05	5	3	0,2	2	14	6	0,4	354	17	47
06/06/2024	06	5	3	0,2	2	27	6	0,3	349	30	40
06/06/2024	07	8	3	0,3	5	35	14	0,6	299	42	38
06/06/2024	08	7	3	0,3	6	35	14	0,3	1	44	46
06/06/2024	09	4	3	0,2	6	28	7	2	84	36	55
06/06/2024	10	3	3	0,1	2	11	6	2,5	68	14	77
06/06/2024	11	4	3	0,1	2	9	6	3,3	80	12	81
06/06/2024	12	4	3	0,1	1	3	5	4,7	81	6	91
06/06/2024	13	5	3	0,1	12	30	6	4,1	80	49	67
06/06/2024	14	5	3	0,2	11	37	6	3,3	86	54	58
06/06/2024	15	4	3	0,1	4	19	6	3,3	81	25	74
06/06/2024	16	3	3	0,2	2	3	4	3,4	74	6	83
06/06/2024	17	3	3	0,1	2	13	4	2,3	51	16	78
06/06/2024	18	2	3	0,1	2	10	3	2,5	52	13	78
06/06/2024	19	3	3	0,2	1	10	5	1,6	50	12	71
06/06/2024	20	2	3	0,3	2	11	3	0,5	70	13	72
06/06/2024	21	3	3	0,3	2	8	4	0,3	54	11	79
06/06/2024	22	3	3	0,3	2	11	4	0,2	46	13	75
06/06/2024	23	3	3	0,3	2	9	4	0,1	118	12	77
07/06/2024	00	3	3	0,3	2	38	4	0,3	279	41	43
07/06/2024	01	5	3	0,3	2	42	7	0,4	2	44	35
07/06/2024	02	5	3	0,3	2	24	7	0,2	13	27	41
07/06/2024	03	4	3	0,4	2	18	6	0,3	319	21	51
07/06/2024	04	5	3	0,4	2	29	10	1,1	311	31	27
07/06/2024	05	6	3	0,4	2	38	9	0,3	322	41	19
07/06/2024	06	5	3	0,5	4	48	11	0,5	312	54	22
07/06/2024	07	6	3	0,5	30	65	22	0,6	44	111	9
07/06/2024	08	4	3				7	0,9	73		56
07/06/2024	09	4	3				9	1,7	46		54
07/06/2024	10	3	3	0,1	2	9	6	4,5	59	12	78
07/06/2024	11	3	3	0,1	2	7	5	4,9	67	10	80
07/06/2024	12	3	3	0,1	2	6	5	5,5	65	10	84
07/06/2024	13	2	3	0,1	2	7	4	4,9	73	10	86
07/06/2024	14	2	3	0,2	2	6	6	5,6	60	10	85
07/06/2024	15	3	3	0,2	2	6	5	5,3	59	9	88
07/06/2024	16	2	3	0,1	2	8	6	3,9	57	11	82
07/06/2024	17	2	3	0,2	2	9	5	4,5	48	12	79
07/06/2024	18	2	3	0,2	2	8	4	2,5	61	11	85
07/06/2024	19	2	3	0,1	2	11	4	1,9	79	14	87
07/06/2024	20	3	3	0,2	2	11	5	1,6	68	14	90
07/06/2024	21	3	3	0,2	2	9	4	2,2	65	12	93
07/06/2024	22	3	3	0,2	2	7	4	1,7	48	10	98
07/06/2024	23	3	3	0,1	2	4	3	2,3	45	7	96
08/06/2024	00	3	3	0,1	2	4	4	1,7	38	7	93
08/06/2024	01	4	3	0,1	2	6	4	1,8	42	10	87
08/06/2024	02	5	3	0,1	2	11	7	0,5	32	14	70
08/06/2024	03	5	3	0,2	2	14	6	0,2	47	17	60
08/06/2024	04	7	3	0,1	2	15	8	0,8	236	18	59
08/06/2024	05	7	3	0,2	2	17	9	0,5	220	20	54
08/06/2024	06	8	3	0,2	2	17	9	0,7	237	21	54
08/06/2024	07	7	3	0,1	3	24	8	0,8	228	29	57
08/06/2024	08	6	3	0,2	3	22	15	1	181	27	64
08/06/2024	09	4	3	0,2	2	11	13	2,4	83	14	74
08/06/2024	10	6	3	0,1	4	23	15	2,8	92	29	71
08/06/2024	11	5	3	0,2	7	27	20	5,2	92	36	75
08/06/2024	12	4	3	0,2	2	15	12	5,2	96	18	91
08/06/2024	13	3	3	0,1	3	11	11	5	86	15	90
08/06/2024	14	3	3	0,1	3	8	8	5,2	80	12	93
08/06/2024	15	4	3	0,1	2	4	8	4,2	74	7	89
08/06/2024	16	4	3	0,1	2	3	8	5,4	84	6	90
08/06/2024	17	4	3	0,1	2	3	10	4,8	88	6	89
08/06/2024	18	4	3	0,1	6	26	10	2	94	34	69
08/06/2024	19	5	3	0,1	2	8	11	0,6	51	11	81
08/06/2024	20	6	3	0,2	2	19	22	2,9	251	22	72
08/06/2024	21	4	3	0,2	2	9	7	7,3	313	13	86
08/06/2024	22	3	3	0,3	2	5	7	5,7	305	8	94
08/06/2024	23	2	3	0,3	2	6	3	2	247	9	88
