Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 46250048-València - Molí del Sol
	
FECHA	HORA	PM2.5	PM1	SO2	CO	NO	NO2	PM10	NOx	O3
		µg/m³	µg/m³	µg/m³	mg/m³	µg/m³	µg/m³	µg/m³	µg/m³	µg/m³
20/01/2024	04	3	1	3	0,1	1	8	3	8	45
20/01/2024	05	3	1	4	0,1	1	8	4	8	43
20/01/2024	06	3	1	3	0,1	1	9	3	10	41
20/01/2024	07	3	1	3	0,1	1	10	4	10	35
20/01/2024	08	3	1	3	0,1	1	14	4	14	33
20/01/2024	09	3	1	5	0,1	2	18	4	21	23
20/01/2024	10	5	2	5	0,1	2	12	5	15	26
20/01/2024	11	4	1	5	0,1	1	8	4	10	36
20/01/2024	12	4	2	5	0,1	2	9	5	11	38
20/01/2024	13	4	2	4	0,1	2	11	5	13	43
20/01/2024	14	5	2	6	0,1	2	14	6	18	38
20/01/2024	15	5	2	5	0,1	2	15	7	18	35
20/01/2024	16	5	2	6	0,1	2	19	7	21	34
20/01/2024	17	3	1	5	0,1	2	21	4	23	37
20/01/2024	18	3	1	5	0,1	3	30	3	34	28
20/01/2024	19	2	1	4	0,1	3	27	2	32	38
20/01/2024	20	2	1	4	0,1	1	17	3	18	57
20/01/2024	21	3	1	4	0,1	1	15	3	17	56
20/01/2024	22	8	3	3	0,1	1	18	9	18	47
20/01/2024	23	10	4	3	0,1	1	17	11	18	43
21/01/2024	00	9	4	3	0,1	1	18	10	19	35
21/01/2024	01	12	5	3	0,1	1	26	12	26	27
21/01/2024	02	17	8	3	0,2	1	17	18	18	28
21/01/2024	03	14	6	4	0,1	1	15	14	15	31
21/01/2024	04	12	5	3	0,1	1	13	13	14	27
21/01/2024	05	12	5	3	0,1	1	12	12	13	30
21/01/2024	06	14	6	4	0,2	5	20	15	28	14
21/01/2024	07	17	8	4	0,1	4	25	17	31	3
21/01/2024	08	16	7	4	0,1	6	24	17	34	3
21/01/2024	09	15	6	4	0,1	9	20	15	34	10
21/01/2024	10	9	4	5	0,1	5	15	10	22	26
21/01/2024	11	7	3	4	0,1	4	15	9	21	37
21/01/2024	12	5	2	5	0,1	3	11	6	15	50
21/01/2024	13	4	2	4	0,1	2	9	5	11	59
21/01/2024	14	5	2	4	0,1	2	10	7	13	61
21/01/2024	15	4	2	4	0,1	2	9	6	12	67
21/01/2024	16	4	2	5	0,1	1	10	5	12	72
21/01/2024	17	5	2	4	0,1	1	11	6	12	71
21/01/2024	18	6	2	4	0,1	1	18	10	19	69
21/01/2024	19	14	5	4	0,1	1	24	17	26	47
21/01/2024	20	18	7	4	0,1	2	43	20	45	10
21/01/2024	21	14	6	5	0,1	13	54	15	74	2
21/01/2024	22	18	8	3	0,2	3	38	19	43	10
21/01/2024	23	15	7	3	0,1	1	22	15	22	20
22/01/2024	00	11	5	3	0,1	1	17	12	17	22
22/01/2024	01	10	4	3	0,1	1	11	10	11	25
22/01/2024	02	10	4	3	0,1	1	12	10	12	14
22/01/2024	03	10	4	3	0,1	2	15	10	17	8
22/01/2024	04	9	4	4	0,1	2	14	9	17	6
22/01/2024	05	10	4	3	0,1	4	20	12	25	2
22/01/2024	06	11	4	4	0,1	31	22	12	70	1
22/01/2024	07	11	4	7	0,1	54	30	13	112	1
22/01/2024	08	17	7	10	0,2	106	33	24	196	1
22/01/2024	09	16	6	9	0,2	103	36	22	194	4
22/01/2024	10	13	5	7	0,1	55	39	17	123	6
22/01/2024	11	14	5	7	0,1	48	41	18	115	9
22/01/2024	12	13	5	6	0,1	24	35	16	72	17
22/01/2024	13	9	4	5	0,1	11	24	13	41	34
22/01/2024	14	11	4	5	0,1	19	37	14	65	31
22/01/2024	15	6	2	4	0,1	8	24	9	36	56
22/01/2024	16	5	2	4	0,1	4	21	6	27	72
22/01/2024	17	5	2	4	0,1	4	27	8	33	61
22/01/2024	18	6	3	4	0,1	3	33	8	37	54
22/01/2024	19	12	5	3	0,1	1	35	15	36	24
22/01/2024	20	13	5	5	0,1	19	50	16	79	1
22/01/2024	21	19	8	5	0,2	47	55	21	128	1
22/01/2024	22	24	11	3	0,3	24	51	26	88	1
22/01/2024	23	19	8	4	0,2	13	42	21	62	2
23/01/2024	00	19	8	4	0,1	11	36	21	53	1
23/01/2024	01	21	9	3	0,1	4	27	22	34	2
23/01/2024	02	22	9	3	0,1	6	25	24	35	1
23/01/2024	03	19	8	3	0,1	7	22	20	33	1
23/01/2024	04	14	6	3	0,1	9	22	15	35	2
23/01/2024	05	13	6	3	0,1	3	19	13	24	1
23/01/2024	06	11	4	5	0,1	21	27	13	60	1
23/01/2024	07	11	4	6	0,1	61	29	16	122	3
23/01/2024	08	10	3	9	0,1	106	42	17	205	5
23/01/2024	09	13	4	9	0,2	97	47	22	196	1
23/01/2024	10	11	4	5	0,1	19	34	15	63	16
23/01/2024	11	7	3	5	0,1	12	24	12	43	24
23/01/2024	12	7	3	4	0,1	5	13	10	21	
23/01/2024	13	4	1	5	0,1	3	13	5	17	
23/01/2024	14	6	2	4	0,1	6	21	10	30	
23/01/2024	15	2	1	4	0,1	2	13	4	16	
23/01/2024	16	4	2	3	0,1	6	28	9	36	
23/01/2024	17	5	2	3	0,1	5	39	7	45	
23/01/2024	18	7	3	4	0,1	5	41	9	48	
23/01/2024	19	11	5	3	0,1	11	56	14	72	
23/01/2024	20	15	6	4	0,1	18	57	17	84	
23/01/2024	21	21	9	4	0,2	6	50	23	58	
23/01/2024	22	21	9	4	0,1	13	46	22	66	
23/01/2024	23	19	8	5	0,1	28	47	21	89	
24/01/2024	00	18	8	4	0,1	13	46	19	66	
24/01/2024	01	15	7	4	0,1	2	34	16	38	
24/01/2024	02	13	6	3	0,1	1	26	13	27	
24/01/2024	03	10	4	3	0,1	2	19	10	21	
24/01/2024	04	12	5	4	0,1	5	25	12	33	
24/01/2024	05	10	4	3	0,1	10	23	11	38	
24/01/2024	06	9	3	4	0,1	35	28	14	81	
24/01/2024	07	10	3	5	0,1	53	33	21	114	
24/01/2024	08	10	3	7	0,1	90	36	19	174	
24/01/2024	09	18	6	11	0,1	125	52	30	244	
24/01/2024	10	14	6	6	0,1	48	40	18	114	
24/01/2024	11	12	5	6	0,1	28	34	15	77	
24/01/2024	12	13	5	5	0,1	21	34	17	66	
24/01/2024	13	11	4	5	0,1	14	33	14	55	
24/01/2024	14	11	4	4	0,1	12	35	16	53	
24/01/2024	15	12	5	4	0,1	13	37	17	57	
24/01/2024	16	12	4	3	0,1	8	43	20	55	
24/01/2024	17	12	4	3	0,1	18	60	21	87	
24/01/2024	18	19	6	6	0,2	59	71	35	162	
24/01/2024	19	39	16	5	0,2	44	62	50	129	
24/01/2024	20	27	11	5	0,3	29	61	33	105	
24/01/2024	21	26	11	5	0,1	14	56	30	78	
24/01/2024	22	35	15	5	0,1	10	52	37	67	
24/01/2024	23	37	16	5	0,1	20	43	39	74	
25/01/2024	00	31	14	5	0,3	43	41	34	106	
25/01/2024	01	30	13	5	0,2	35	32	32	85	
25/01/2024	02	22	10	4	0,2	13	26	24	46	
25/01/2024	03	17	7	4	0,1	4	23	18	29	
25/01/2024	04	17	7	4	0,1	9	21	17	34	
25/01/2024	05	16	7	3	0,1	7	21	17	31	
25/01/2024	06	15	7	5	0,1	24	22	17	59	
25/01/2024	07	15	5	6	0,1	63	30	20	127	7
25/01/2024	08	17	7	8	0,1	103	33	24	190	7
25/01/2024	09	25	8	12	0,2	181	50	40	328	9
25/01/2024	10	22	8	11	0,3	131	72	32	273	9
25/01/2024	11	15	6	5	0,1	45	54	22	123	16
25/01/2024	12	11	4	4	0,1	19	43	16	72	29
25/01/2024	13	12	4	4	0,1	22	49	22	83	28
25/01/2024	14	14	6	5	0,1	23	54	21	89	23
25/01/2024	15	14	6	3	0,1	12	40	19	57	35
25/01/2024	16	21	8	3	0,1	9	41	27	55	39
25/01/2024	17	32	14	4	0,1	12	58	37	77	26
25/01/2024	18	39	16	4	0,2	23	57	49	91	10
25/01/2024	19	39	17	4	0,2	23	46	46	82	8
25/01/2024	20	42	18	5	0,2	40	47	47	108	8
25/01/2024	21	36	15	5	0,2	40	62	38	123	7
25/01/2024	22	37	16	3	0,3	22	63	41	96	7
25/01/2024	23	37	16	4	0,3	34	57	40	110	7
26/01/2024	00	34	14	5	0,4	38	48	40	106	7
26/01/2024	01	30	13	4	0,3	25	35	32	73	7
26/01/2024	02	28	12	3	0,2	4	31	31	37	7
26/01/2024	03	26	12	3	0,2	8	27	27	39	7
26/01/2024	04	23	10	3	0,1	7	25	24	35	7
26/01/2024	05	24	10	3	0,1	11	29	26	47	7
26/01/2024	06	25	10	4	0,1	24	27	28	63	6
26/01/2024	07	17	7	6	0,1	58	30	21	119	6
26/01/2024	08	15	6	6	0,1	75	38	23	153	7
26/01/2024	09	13	4	6	0,2	72	44	20	154	7
26/01/2024	10	11	4	5	0,1	38	41	19	100	11
26/01/2024	11	9	3	5	0,1	24	35	16	72	14
26/01/2024	12	13	5	5	0,1	21	44	20	76	21
26/01/2024	13	15	6	5	0,1	9	31	21	45	39
26/01/2024	14	9	3	5	0,1	7	26	14	36	46
26/01/2024	15	8	3	3	0,1	6	25	12	34	47
26/01/2024	16	6	3	3	0,1	4	23	10	29	52
26/01/2024	17	10	3	3	0,1	6	40	18	48	41
26/01/2024	18	14	4	4	0,1	17	50	26	76	19
26/01/2024	19	17	6	4	0,1	22	71	27	104	4
26/01/2024	20	18	7	5	0,2	56	76	24	162	2
26/01/2024	21	20	8	5	0,2	45	67	25	136	2
26/01/2024	22	22	9	4	0,3	33	59	27	110	3
26/01/2024	23	22	9	3	0,1	7	43	24	54	5
27/01/2024	00	18	8	3	0,1	1	33	20	34	13
27/01/2024	01	16	7	3	0,1	1	29	17	30	15
27/01/2024	02	18	8	3	0,1	1	23	20	23	18
27/01/2024	03	14	6	3	0,1	1	19	17	20	18
27/01/2024	04	13	6	3	0,1	1	18	14	19	16
27/01/2024	05	14	6	3	0,1	1	21	15	22	13
27/01/2024	06	12	5	3	0,1	1	22	13	23	13
27/01/2024	07	11	4	3	0,1	1	27	12	29	6
27/01/2024	08	11	4	3	0,1	6	34	14	43	5
27/01/2024	09	23	10	5	0,1	21	34	26	66	6
27/01/2024	10	13	5	5	0,1	19	31	15	60	11
27/01/2024	11	14	6	5	0,1	11	24	19	41	18
27/01/2024	12	22	9	5	0,1	9	26	24	40	30
27/01/2024	13	17	8	8	0,1	11	32	19	48	33
27/01/2024	14	14	6	8	0,1	8	32	19	44	43
27/01/2024	15	14	6	6	0,1	4	25	15	31	53
27/01/2024	16	21	9	6	0,1	8	50	23	62	37
27/01/2024	17	29	13	6	0,1	12	65	35	83	22
27/01/2024	18	32	14	5	0,1	12	70	36	89	10
27/01/2024	19	38	16	3	0,1	3	53	44	57	5
27/01/2024	20	43	19	3	0,1	11	55	47	72	2
27/01/2024	21	44	20	4	0,1	23	56	45	92	3
27/01/2024	22	45	20	4	0,2	35	57	47	111	2
27/01/2024	23	49	22	4	0,3	23	45	50	80	3
28/01/2024	00	44	20	3	0,3	10	44	45	59	4
28/01/2024	01	40	18	3	0,2	6	39	42	48	3
28/01/2024	02	35	16	3	0,1	4	33	37	39	4
28/01/2024	03	33	15	3	0,1	8	28	33	40	2
28/01/2024	04	28	13	3	0,1	4	23	28	29	4
28/01/2024	05	24	10	3	0,1	2	22	26	24	6
28/01/2024	06	23	10	3	0,1	2	20	23	24	4
28/01/2024	07	20	9	3	0,1	3	22	20	26	3
28/01/2024	08	19	9	5	0,1	6	23	20	31	3
28/01/2024	09	18	8	3	0,1	9	22	19	35	9
28/01/2024	10	30	13	5	0,1	8	27	31	38	19
28/01/2024	11	41	19	8	0,1	8	26	43	37	29
28/01/2024	12	47	21	7	0,1	9	30	49	44	33
28/01/2024	13	40	18	7	0,1	8	24	43	36	40
28/01/2024	14	31	14	6	0,1	6	22	35	30	47
28/01/2024	15	25	11	5	0,1	2	12	26	14	62
28/01/2024	16	17	8	4	0,1	1	12	18	14	58
28/01/2024	17	18	8	3	0,1	1	12	20	14	58
28/01/2024	18	19	8	4	0,1	2	16	21	18	55
28/01/2024	19	15	6	3	0,1	1	13	15	14	58
28/01/2024	20	17	8	3	0,1	1	11	18	11	55
28/01/2024	21	22	10	3	0,1	1	12	23	13	53
28/01/2024	22	26	12	3	0,1	1	12	27	13	47
28/01/2024	23	25	11	3	0,1	1	15	26	15	39
29/01/2024	00	22	9	3	0,1	1	11	22	12	46
29/01/2024	01	22	9	3	0,1	1	12	23	13	41
29/01/2024	02	20	9	3	0,1	1	10	20	10	42
29/01/2024	03	20	9	3	0,1	1	8	21	9	36
29/01/2024	04	19	8	3	0,1	1	8	19	8	37
29/01/2024	05	18	8	3	0,1	1	9	19	10	32
29/01/2024	06	18	8	3	0,1	1	18	21	19	22
29/01/2024	07	22	9	4	0,1	7	33	25	44	5
29/01/2024	08	21	8	4	0,1	24	36	25	72	2
29/01/2024	09	20	8	4	0,1	18	33	26	61	3
29/01/2024	10	19	8	5	0,1	18	35	24	64	5
29/01/2024	11	20	8	4	0,1	11	30	27	46	9
29/01/2024	12	23	9	4	0,1	9	32	27	45	18
29/01/2024	13	19	8	4	0,1	5	23	22	31	37
29/01/2024	14	11	4	4	0,1	2	16	13	19	53
29/01/2024	15	13	5	4	0,1	3	21	16	25	47
29/01/2024	16	11	4	5	0,1	6	27	15	36	44
29/01/2024	17	12	4	4	0,1	7	33	16	43	40
29/01/2024	18	12	4	4	0,1	4	36	15	43	34
29/01/2024	19	11	4	3	0,1	1	27	13	28	41
29/01/2024	20	13	5	3	0,1	1	26	14	26	38
29/01/2024	21	15	6	3	0,1	1	27	17	28	29
29/01/2024	22	16	6	3	0,2	1	30	18	31	20
29/01/2024	23	18	7	3	0,1	2	36	20	38	14
30/01/2024	00	19	8	3	0,1	2	39	21	42	7
30/01/2024	01	23	9	3	0,1	1	27	25	27	14
30/01/2024	02	23	9	3	0,1	1	28	25	28	12
30/01/2024	03	23	9	3	0,1	1	28	25	29	9
30/01/2024	04	23	10	3	0,1	1	25	25	26	11
30/01/2024	05	23	9	3	0,1	2	25	25	28	4
30/01/2024	06	23	9	3	0,1	10	35	25	49	3
30/01/2024	07	22	9	5	0,1	31	40	27	89	3
30/01/2024	08	23	9	6	0,1	56	44	30	130	2
30/01/2024	09	24	9	7	0,2	85	46	34	177	3
30/01/2024	10	30	10	8	0,2	75	42	47	157	3
30/01/2024	11	25	10	7	0,2	54	52	34	136	4
30/01/2024	12	24	10	6	0,1	27	54	30	95	7
30/01/2024	13	24	10	5	0,1	11	45	31	63	16
30/01/2024	14	26	10	6	0,1	14	47	32	69	19
30/01/2024	15	27	11	6	0,1	22	58	34	92	8
30/01/2024	16	24	9	6	0,1	22	57	32	90	10
30/01/2024	17	19	8	5	0,1	10	43	25	59	24
30/01/2024	18	18	7	5	0,1	7	47	23	58	22
30/01/2024	19	15	5	4	0,1	3	45	20	49	22
30/01/2024	20	16	6	3	0,1	1	38	22	39	15
30/01/2024	21	16	6	3	0,1	1	37	18	37	21
30/01/2024	22	25	10	4	0,1	1	28	26	29	30
30/01/2024	23	21	9	3	0,1	1	26	23	27	25
31/01/2024	00	18	8	3	0,1	1	27	19	27	18
31/01/2024	01	18	8	3	0,1	1	24	20	25	24
31/01/2024	02	26	11	3	0,1	1	30	27	31	7
31/01/2024	03	31	14	3	0,1	5	33	33	40	2
31/01/2024	04	31	14	3	0,1	5	30	33	38	3
31/01/2024	05	27	11	3	0,1	3	29	29	33	5
31/01/2024	06	25	11	4	0,2	6	31	26	40	7
31/01/2024	07	26	11	5	0,1	19	40	29	68	2
31/01/2024	08	30	11	7	0,1	61	40	39	134	2
31/01/2024	09	29	12	9	0,1	76	43	38	159	2
31/01/2024	10	34	14	6	0,1	37	47	41	103	5
31/01/2024	11	15	6	5	0,1	7	28	17	38	39
31/01/2024	12	15	6	5	0,1	2	18	16	21	49
31/01/2024	13	14	5	5	0,1	4	26	16	33	47
31/01/2024	14	9	3	5	0,1	5	24	13	31	50
31/01/2024	15	10	4	5	0,1	4	28	12	34	49
31/01/2024	16	10	3	3	0,1	5	35	13	43	42
31/01/2024	17	10	3	4	0,1	7	51	14	61	23
31/01/2024	18	11	4	4	0,1	6	61	14	69	12
31/01/2024	19	16	5	5	0,3	37	62	23	118	4
31/01/2024	20	18	7	6	0,2	34	57	22	109	1
31/01/2024	21	24	10	8	0,3	70	62	29	170	1
31/01/2024	22	25	10	6	0,5	63	55	27	151	2
31/01/2024	23	25	11	4	0,2	15	41	27	63	3
01/02/2024	00	24	10	4	0,1	1	28	25	29	8
01/02/2024	01	23	10	4	0,1	1	21	23	21	14
01/02/2024	02	20	9	4	0,1	1	15	21	16	19
01/02/2024	03	19	8	4	0,1	1	11	19	11	21
01/02/2024	04	18	8	4	0,1	1	10	19	11	18
01/02/2024	05	18	8	3	0,1	1	14	20	15	15
01/02/2024	06	17	8	4	0,1	6	27	19	36	5
01/02/2024	07	16	7	4	0,1	19	31	17	60	2
01/02/2024	08	22	9	7	0,1	61	39	29	132	3
01/02/2024	09	19	7	7	0,1	61	40	28	134	4
01/02/2024	10	19	7	5	0,1	44	40	30	108	8
01/02/2024	11	19	8	5	0,1	19	32	25	60	19
01/02/2024	12	19	8	5	0,1	8	22	22	34	34
01/02/2024	13	23	9	4	0,1	10	29	28	44	38
01/02/2024	14	14	5	4	0,1	4	19	19	25	53
01/02/2024	15	10	4	5	0,1	3	16	12	21	57
01/02/2024	16	10	4	5	0,1	2	21	13	25	53
01/02/2024	17	15	6	4	0,1	4	41	22	46	39
01/02/2024	18	19	7	5	0,1	15	77	28	99	8
01/02/2024	19	23	9	5	0,2	30	78	31	124	3
01/02/2024	20	23	10	3	0,1	2	61	25	64	15
01/02/2024	21	27	11	3	0,1	18	63	30	90	6
01/02/2024	22	29	12	4	0,4	41	57	32	120	2
01/02/2024	23	28	12	6	0,3	65	49	31	149	1
02/02/2024	00	27	11	3	0,2	27	46	30	87	2
02/02/2024	01	25	10	3	0,1	7	37	27	48	3
02/02/2024	02	19	8	3	0,1	1	26	22	27	11
02/02/2024	03	17	7	3	0,1	1	22	19	23	15
02/02/2024	04	16	6	4	0,1	1	19	19	19	17
02/02/2024	05	17	6	4	0,1	2	24	22	27	7
02/02/2024	06	15	6	5	0,1	13	33	19	53	2
02/02/2024	07	16	5	8	0,1	61	37	20	131	2
02/02/2024	08	18	5	8	0,1	77	43	27	161	1
02/02/2024	09	21	7	9	0,1	87	48	30	182	4
02/02/2024	10	19	6	7	0,1	49	45	29	120	8
02/02/2024	11	16	6	5	0,1	16	33	23	57	27
02/02/2024	12	12	4	4	0,1	5	14	15	22	49
02/02/2024	13	11	4	4	0,1	4	14	14	20	52
02/02/2024	14	11	4	4	0,1	7	23	14	34	44
02/02/2024	15	12	4	5	0,1	6	21	14	30	47
02/02/2024	16	12	4	5	0,1	4	24	15	30	48
02/02/2024	17	11	4	4	0,1	3	26	14	29	47
02/02/2024	18	11	4	4	0,1	3	39	13	43	35
02/02/2024	19	11	4	3	0,1	2	35	13	37	32
02/02/2024	20	13	5	4	0,1	2	37	15	39	21
02/02/2024	21	18	7	3	0,1	24	52	22	89	2
02/02/2024	22	24	10	5	0,1	52	54	26	133	1
02/02/2024	23	28	12	5	0,1	44	51	30	118	1
03/02/2024	00	27	11	5	0,1	33	39	29	90	1
03/02/2024	01	23	10	5	0,1	10	32	25	46	3
03/02/2024	02	21	9	4	0,1	2	26	23	28	5
03/02/2024	03	17	7	3	0,1	1	20	19	21	13
03/02/2024	04	15	6	3	0,1	1	14	15	15	18
03/02/2024	05	14	5	3	0,1	4	20	17	26	16
03/02/2024	06	15	6	4	0,1	2	28	17	30	10
03/02/2024	07	17	7	4	0,1	8	34	22	46	6
03/02/2024	08	17	6	5	0,1	31	38	24	86	2
03/02/2024	09	16	6	5	0,1	28	36	20	77	8
03/02/2024	10	19	7	5	0,1	22	41	25	74	17
03/02/2024	11	19	8	5	0,1	21	36	24	68	24
03/02/2024	12	18	7	5	0,1	10	27	23	42	35
03/02/2024	13	16	6	4	0,1	8	25	20	38	45
03/02/2024	14	13	5	4	0,1	4	19	17	25	56
03/02/2024	15	12	5	3	0,1	2	16	13	19	66
03/02/2024	16	9	3	5	0,1	2	16	10	20	63
03/02/2024	17	8	3	5	0,1	3	22	10	27	56
03/02/2024	18	10	3	3	0,1	2	34	17	38	43
03/02/2024	19	14	5	3	0,1	10	50	21	65	15
03/02/2024	20	17	6	4	0,1	24	65	21	101	2
03/02/2024	21	23	10	4	0,1	41	63	25	126	2
03/02/2024	22	24	10	4	0,1	28	54	26	97	2
03/02/2024	23	27	12	3	0,1	6	45	29	53	5
04/02/2024	00	27	12	3	0,1	2	39	29	42	6
04/02/2024	01	24	10	3	0,1	2	31	25	34	7
04/02/2024	02	22	9	3	0,1	2	28	22	32	9
04/02/2024	03	19	8	3	0,1	1	23	20	25	12
04/02/2024	04	18	8	3	0,1	1	21	19	22	10
04/02/2024	05	17	7	3	0,1	1	23	19	24	7
04/02/2024	06	15	7	4	0,1	4	23	17	30	4
04/02/2024	07	15	6	4	0,1	6	29	17	38	2
04/02/2024	08	15	6	4	0,1	16	27	17	52	2
04/02/2024	09	13	6	4	0,1	15	27	16	50	11
04/02/2024	10	11	4	5	0,1	11	26	13	42	23
04/02/2024	11	9	4	3	0,1	4	15	11	22	36
04/02/2024	12	10	4	5	0,1	5	17	13	24	40
04/02/2024	13	9	3	4	0,1	5	21	13	29	45
04/02/2024	14	9	3	4	0,1	6	23	12	32	48
04/02/2024	15	10	4	4	0,1	3	19	12	25	60
04/02/2024	16	9	3	4	0,1	2	15	10	17	70
04/02/2024	17	9	3	3	0,1	1	18	10	20	69
04/02/2024	18	12	4	3	0,1	1	26	19	27	51
04/02/2024	19	19	7	3	0,1	1	37	28	38	23
04/02/2024	20	21	8	3	0,2	1	35	25	36	17
04/02/2024	21	23	9	3	0,1	9	53	24	67	4
04/02/2024	22	25	11	3	0,1	9	51	26	64	3
04/02/2024	23	25	11	3	0,2	8	44	26	55	3
05/02/2024	00	23	10	4	0,1	2	32	24	35	6
05/02/2024	01	22	9	4	0,1	2	25	22	27	7
05/02/2024	02	19	8	4	0,1	1	25	21	27	5
05/02/2024	03	17	8	3	0,1	1	20	18	22	6
05/02/2024	04	17	7	4	0,1	3	21	18	25	4
05/02/2024	05	15	6	4	0,1	9	27	17	40	4
05/02/2024	06	17	6	4	0,1	26	34	23	74	1
05/02/2024	07	17	6	6	0,1	69	50	23	156	1
05/02/2024	08	20	7	10	0,2	112	51	29	223	1
05/02/2024	09	26	9	14	0,3	183	77	40	357	3
05/02/2024	10	19	6	8	0,1	79	63	33	184	8
05/02/2024	11	15	5	6	0,1	23	42	27	77	23
05/02/2024	12	12	4	5	0,1	12	36	18	53	41
05/02/2024	13	8	3	4	0,1	9	31	14	45	46
05/02/2024	14	9	3	5	0,1	5	25	13	32	58
05/02/2024	15	9	4	5	0,1	5	29	12	37	61
05/02/2024	16	11	4	4	0,1	13	55	16	75	36
05/02/2024	17	14	6	4	0,1	10	53	17	67	37
05/02/2024	18	18	8	4	0,1	1	44	23	46	35
05/02/2024	19	34	15	3	0,1	1	43	40	45	24
05/02/2024	20	42	18	3	0,1	1	47	47	49	13
05/02/2024	21	33	14	3	0,2	3	44	37	49	11
05/02/2024	22	31	14	4	0,1	26	56	35	97	1
05/02/2024	23	32	14	5	0,2	59	57	37	148	1
06/02/2024	00	30	13	4	0,2	36	43	33	97	2
06/02/2024	01	28	12	4	0,2	13	39	30	58	1
06/02/2024	02	25	10	4	0,1	7	38	26	49	1
06/02/2024	03	22	9	4	0,1	9	29	24	43	2
06/02/2024	04	19	8	3	0,1	4	27	21	33	5
06/02/2024	05	19	8	3	0,1	7	29	23	39	3
06/02/2024	06	18	8	4	0,1	26	33	22	73	2
06/02/2024	07	17	7	4	0,1	35	36	23	90	1
06/02/2024	08	19	7	6	0,1	76	42	27	157	1
06/02/2024	09	17	5	8	0,1	77	49	30	168	3
06/02/2024	10	23	8	8	0,1	64	58	39	155	5
06/02/2024	11	14	5	5	0,1	26	39	25	80	14
06/02/2024	12	15	4	4	0,1	9	32	31	46	28
06/02/2024	13	14	5	5	0,1	17	44	23	70	32
06/02/2024	14	13	5	6	0,1	8	35	22	48	49
06/02/2024	15	13	5	6	0,1	9	38	17	52	47
06/02/2024	16	14	5	5	0,1	11	50	25	66	34
06/02/2024	17	15	6	5	0,1	9	53	25	67	26
06/02/2024	18	18	7	4	0,1	12	66	26	85	9
06/02/2024	19	27	10	3	0,1	22	63	39	96	3
06/02/2024	20	33	13	4	0,1	28	58	41	102	2
06/02/2024	21	31	12	5	0,2	45	68	38	138	1
06/02/2024	22	29	12	5	0,2	51	64	35	142	2
06/02/2024	23	25	10	4	0,2	24	53	28	89	2
07/02/2024	00	22	9	3	0,1	5	42	24	50	6
07/02/2024	01	19	8	3	0,1	1	28	22	29	18
07/02/2024	02	21	9	4	0,1	1	35	23	37	7
07/02/2024	03	16	7	3	0,1	1	29	17	31	14
07/02/2024	04	14	6	3	0,1	1	24	16	25	20
07/02/2024	05	14	5	3	0,1	1	16	20	17	39
07/02/2024	06	14	5	3	0,1	1	22	18	22	31
07/02/2024	07	14	5	3	0,1	1	29	21	30	22
07/02/2024	08	16	6	3	0,1	4	39	24	45	16
07/02/2024	09	16	6	3	0,1	3	20	34	24	39
07/02/2024	10	17	6	4	0,1	2	12	37	15	48
07/02/2024	11	16	5	3	0,1	2	10	36	12	55
07/02/2024	12	15	5	4	0,1	2	8	33	11	62
07/02/2024	13	14	4	4	0,1	2	9	29	11	65
07/02/2024	14	13	4	4	0,1	1	9	26	11	64
07/02/2024	15	12	3	3	0,1	1	9	23	10	66
07/02/2024	16	13	2	3	0,1	1	11	32	12	65
07/02/2024	17	11	3	3	0,1	1	18	21	20	52
07/02/2024	18	9	2	3	0,1	1	18	23	19	59
07/02/2024	19	6	1	3	0,1	1	14	16	15	66
07/02/2024	20	5	2	3	0,1	1	18	7	19	59
07/02/2024	21	6	2	3	0,1	1	15	11	15	60
07/02/2024	22	6	2	3	0,1	1	15	9	15	57
07/02/2024	23	8	3	3	0,1	1	16	10	17	56
08/02/2024	00	8	3	3	0,1	1	10	9	11	61
08/02/2024	01	6	2	3	0,1	1	9	9	9	63
08/02/2024	02	7	2	3	0,1	1	7	10	7	62
08/02/2024	03	6	2	3	0,1	1	9	8	10	59
08/02/2024	04	6	2	3	0,1	1	8	8	8	61
08/02/2024	05	7	2	3	0,1	1	9	9	9	62
08/02/2024	06	8	2	3	0,1	1	12	10	14	56
08/02/2024	07	9	3	3	0,1	1	21	13	22	43
08/02/2024	08	10	3	3	0,1	2	29	14	31	33
08/02/2024	09	11	4	4	0,1	3	21	16	25	40
08/02/2024	10	11	4	4	0,1	2	13	17	15	51
08/02/2024	11	11	3	4	0,1	1	9	19	11	62
08/02/2024	12	12	3	4	0,1	1	7	18	9	65
08/02/2024	13	11	3	4	0,1	1	8	19	10	64
08/02/2024	14	11	3	3	0,1	1	7	16	9	68
08/02/2024	15	11	3	3	0,1	1	10	15	11	66
08/02/2024	16	10	3	3	0,1	1	13	14	14	64
08/02/2024	17	12	3	3	0,1	1	30	21	32	40
08/02/2024	18	13	4	4	0,1	3	44	18	48	35
08/02/2024	19	12	3	3	0,2	10	56	18	72	11
08/02/2024	20	6	2	3	0,1	1	14	12	15	61
08/02/2024	21	9	2	3	0,1	1	15	30	15	63
08/02/2024	22	17	2	3	0,1	1	9	74	9	83
08/02/2024	23	9	2	3	0,1	1	6	23	7	80
09/02/2024	00	6	2	3	0,1	1	6	11	7	82
09/02/2024	01	6	2	3	0,1	1	6	9	7	80
09/02/2024	02	6	2	3	0,1	1	9	9	9	78
